,Unnamed: 0,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs,edge_distance
1860,1860,3900 Adeline,0,1,37.829935,-122.279278,0,2450,3.104,4.1,4,0,4.66560452139
1861,1861,392 Orange Street,0,2,37.81726,-122.25579,0,1325,3.788,4.2,1,0,5.73379044869
1862,1862,3921 Harrison Street,0,1,37.821809,-122.251353,0,2295,3.497,4.125,0,0,5.26472238306
1863,1863,3921 Harrison Street,0,1,37.821992,-122.2499,0,2250,3.496,4.15,0,0,5.2626555605
1864,1864,4 Anchor Drive,1,1,37.837954,-122.307379,851,2395,3.523,3.625,3,0,5.16047755037
1865,1865,4 Rochdale Way,1,1,37.903743,-122.26558,750,2175,2.207,4.075,3,0,3.23257378018
1866,1866,400 Orange St.,0,1,37.816805,-122.254608,0,2225,3.823,4.225,1,0,5.79050689399
1867,1867,407 Orange St.,1,1,37.817209,-122.254808,980,2650,3.795,4.225,1,0,5.74449329228
1868,1868,40th St at Hollis St,1,1,37.830281,-122.285778,788,2595,3.223,3.95,4,0,4.84654791632
1869,1869,41 Cowper Ave,0,2,37.8927,-122.2761,0,2250,1.686,3.975,1,0,2.35833986057
1870,1870,41st Street at Adeline Street,0,1,37.832427,-122.27838,0,2850,2.925,4.05,3,1,4.37934112579
1871,1871,41st street at market,0,1,37.8365,-122.2804,0,1850,2.709,4.025,3,1,4.03670963409
1872,1872,4205 market st,1,1,37.832531,-122.273746,525,1750,2.839,4.075,1,0,4.22775221591
1873,1873,473 Alcatraz Ave,0,2,37.850019,-122.259614,0,1350,1.523,3.95,2,2,2.08313466804
1874,1874,473 Alcatraz Ave,0,1,37.850112,-122.259647,0,1700,1.517,3.95,2,2,2.07285593856
1875,1875,473 Alcatraz Ave,0,2,37.850154,-122.259614,0,1300,1.514,3.95,2,2,2.06812244145
1876,1876,48th at Telegraph,2,3,37.834926,-122.26358,1000,933,2.574,4.125,0,0,3.78178168509
1877,1877,5 Acacia Ave,0,0,37.90072,-122.268859,0,1675,2.039,4.15,2,1,2.9471030857
1878,1878,5 Admiral Way,1,1,37.837368,-122.302504,667,2095,3.358,3.725,3,0,4.91892076804
1879,1879,5115 Shattuck Ave,1,2,37.837659,-122.264695,890,1400,2.393,4.075,0,0,3.49196511745
1880,1880,52 Panoramic Way,0,0,37.867515,-122.24806,0,2500,0.7,3.95,4,1,0.804442579396
1881,1881,535 Pierce ST,2,2,37.89372,-122.306993,1170,1625,2.995,3.95,1,0,4.38768687675
1882,1882,535 Pierce ST,2,2,37.893703,-122.306886,1170,1625,2.989,3.825,3,0,4.3789209113
1883,1883,535 Pierce ST,2,2,37.89322,-122.30702,1170,1625,2.979,3.825,3,0,4.3578568993
1884,1884,54 Panoramic Way,0,0,37.867585,-122.247825,0,2800,0.709,4.1,0,0,0.813914853654
1885,1885,540 alcatraz ave,0,1,37.8502,-122.262036,0,1700,1.517,4.0,3,1,2.07841212421
1886,1886,5540 Doyle Street,0,1,37.838988,-122.286994,1050,3375,2.735,3.9,3,1,4.00425796081
1887,1887,555 Pierce St,2,2,37.892503,-122.306758,1150,1300,2.943,3.875,4,0,4.29402312061
1888,1888,557 Spruce St,0,0,37.900466,-122.26985,0,3500,2.037,4.075,3,1,2.93973615179
1889,1889,5630 Shattuck,1,1,37.841963,-122.265242,700,2000,2.103,4.2,1,0,3.02689228726
1890,1890,574 48th St at Shattuck,1,2,37.835451,-122.265005,1113,1600,2.546,4.125,0,0,3.73895196786
1891,1891,57th Street at Gaskill,0,2,37.840869,-122.279549,0,1150,2.418,4.025,5,1,3.55244849516
1892,1892,5838 Birch Ct,0,2,37.846825,-122.250495,0,1500,1.811,3.975,0,2,2.55280739027
1893,1893,5838 San Pablo Ave.,1,2,37.841491,-122.282937,1000,1300,2.471,3.95,5,1,3.59868135522
1894,1894,5838 San Pablo Ave.,1,2,37.841541,-122.28289,1000,1300,2.466,3.95,5,1,3.59191671778
1895,1895,5900 Martin Luther King Jr. Way,1,2,37.844393,-122.270343,700,1200,2.002,4.15,3,0,2.88227645388
1896,1896,59th at San Pablo Avenue,1,1,37.842106,-122.282842,1000,3500,2.432,3.95,5,1,3.53292798244
1897,1897,59th St at Adeline,1,2,37.844126,-122.27388,700,987,2.084,4.175,3,0,3.02955264623
1898,1898,59th st at Marshall st,1,1,37.842426,-122.28488,550,1250,2.474,3.9,5,1,3.57928773683
1899,1899,5th at Dwight,0,2,37.860133,-122.296522,1500,1875,2.188,4.025,5,1,2.92932522601
1900,1900,5th St at delaware,1,1,37.870365,-122.299461,565,2300,2.19,4.0,1,2,2.92702567105
1901,1901,5th street at delaware,1,1,37.870416,-122.299397,565,2300,2.186,3.95,1,2,2.92127524172
1902,1902,6 Admiral Drive,1,1,37.837369,-122.302505,650,1999,3.358,3.725,3,0,4.91889319515
1903,1903,6019 Shattuck Ave,1,2,37.846236,-122.265717,600,1000,1.817,4.125,2,1,2.56966280094
1904,1904,6114 Shattuck Ave,0,2,37.84754,-122.265985,0,1125,1.731,4.0,3,1,2.43430423237
1905,1905,62nd Street at King Street,2,3,37.846826,-122.27378,2100,1400,1.911,4.05,4,0,2.7569981292
1906,1906,6350 Christie Avenue,1,1,37.841061,-122.295086,643,2990,2.894,3.875,5,1,4.18972816665
1907,1907,6363 Christie Avenue,2,2,37.839826,-122.29488,1144,2000,2.951,3.85,5,1,4.2890552659
1908,1908,64 Panoramic Way,0,0,37.868298,-122.248314,0,2258,0.664,4.1,2,2,0.728888421448
1909,1909,6400 Christie Ave,1,1,37.844026,-122.29558,745,2350,2.766,3.9,3,1,3.96085680837
1910,1910,641 Adams,0,1,37.895149,-122.301276,0,1700,2.784,4.05,2,0,4.09043019938
1911,1911,6466 Hollis Street,0,2,37.846026,-122.29153,1300,1600,2.512,3.95,4,1,3.56230343462
1912,1912,651 Addison Street,1,1,37.865903,-122.301595,851,2875,2.343,4.125,1,2,3.16483604295
1913,1913,65th St. at Shattuck,1,1,37.850426,-122.26638,900,2000,1.542,4.0,3,1,2.134903617
1914,1914,66 Panoramic Way,0,0,37.86843,-122.248457,0,2639,0.653,4.0,2,2,0.709788199216
1915,1915,6616 Telegraph Ave,0,1,37.852308,-122.260796,0,1699,1.367,4.025,3,1,1.8340161344
1916,1916,67th St at San Pablo Ave,0,2,37.849629,-122.288368,1339,1600,2.214,4.1,7,0,3.07612998581
1917,1917,690 61st Street,1,2,37.846542,-122.268727,640,1247,1.834,4.075,4,0,2.60963376075
1918,1918,7357 STOCKTON AVE.,0,3,37.912013,-122.29798,0,1150,3.465,4.0,4,1,5.22321386685
1919,1919,76 Arden Rd,0,0,37.869673,-122.247521,0,1523,0.674,3.975,1,2,0.700034653709
1920,1920,792 60th Street at Martin Luther King,1,2,37.845359,-122.270472,880,1475,1.94,4.1,4,0,2.78558793358
1921,1921,812 Allston Way,0,0,37.864884,-122.29721,0,3000,2.123,3.95,4,1,2.8121628444
1922,1922,814 Lexington Ave,0,1,37.908695,-122.304651,0,1100,3.531,3.9,4,1,5.33387439649
1923,1923,8158 Terrace Dr.,2,3,37.91582,-122.289611,1600,1266,3.436,4.05,4,0,5.17782121765
1924,1924,828 San Pablo Avenue,0,1,37.892215,-122.299425,0,1895,2.587,3.825,3,0,3.75622372181
1925,1925,833 - 54th Street at Martin Luther King,1,2,37.83853,-122.272661,900,1487,2.425,4.15,1,0,3.56484793994
1926,1926,833 - 54th Street at Martin Luther King,1,2,37.838581,-122.272789,900,1487,2.424,4.125,1,0,3.5632730035
1927,1927,833 - 54th Street at Martin Luther King,1,2,37.838649,-122.272382,900,1487,2.413,4.15,1,0,3.54424394103
1928,1928,834 Bancroft Way,0,0,37.863435,-122.295455,0,2725,2.056,3.95,3,1,2.70858759808
1929,1929,838 Hearst Ave,0,0,37.869195,-122.297451,0,1450,2.086,3.95,1,2,2.75703568698
1930,1930,839 Channing Way,0,0,37.862136,-122.29505,0,1775,2.063,4.075,5,2,2.72373824914
1931,1931,844 Page Street,0,1,37.876479,-122.300456,0,1600,2.261,4.15,6,0,3.07440237013
1932,1932,851 Cedar St,0,0,37.874332,-122.299343,0,1400,2.185,4.0,4,0,2.93918460974
1933,1933,853 Cedar St,0,0,37.874389,-122.299279,0,1400,2.182,4.15,5,0,2.93441679362
1934,1934,901 Page St,0,0,37.876937,-122.299229,0,2029,2.199,4.1,6,0,2.97975189748
1935,1935,906 Channing Way,0,0,37.861821,-122.294172,0,2295,2.026,4.1,5,2,2.66524823859
1936,1936,908 The Alameda,0,0,37.891237,-122.277162,0,1010,1.636,3.975,2,0,2.27775385341
1937,1937,91 Fairlawn Dr,0,0,37.886814,-122.251965,0,1505,1.094,3.95,3,0,1.57682807747
1938,1938,914 Delaware St,0,0,37.870683,-122.296515,0,1624,2.028,3.9,3,2,2.66773591714
1939,1939,925 Bancroft Way,0,0,37.864115,-122.294295,0,2350,1.982,3.95,3,1,2.58857746113
1940,1940,936 Cragmont Ave,0,0,37.892897,-122.266558,0,1269,1.485,4.025,0,0,2.05391533983
1941,1941,95 Linda Ave,0,2,37.825091,-122.248328,0,1397,3.299,4.075,1,0,4.94693296864
1942,1942,974- 60th Street at Lowell,1,2,37.843885,-122.27809,900,1137,2.197,4.05,6,1,3.19349006734
1943,1943,995 MacArthur Boulevard,3,3,37.828045,-122.276695,1412,1200,3.181,4.025,2,0,4.78278439525
1944,1944,995 Virginia St,0,0,37.873164,-122.296082,0,1776,2.003,4.0,4,0,2.64042804251
1945,1945,Addison at 10th,1,2,37.867526,-122.29308,780,1325,1.864,4.0,3,1,2.39730840157
1946,1946,Addison at Berkeley,1,1,37.868688,-122.287295,450,1495,1.539,3.975,5,1,1.87571525362
1947,1947,Addison St at McGee Ave,0,1,37.870125,-122.27788,0,1500,1.016,3.925,4,2,1.03590985397
1948,1948,adeline at ashby,0,2,37.854626,-122.26968,0,1400,1.328,4.0,3,0,1.82375208331
1949,1949,adeline at ashby,0,2,37.855026,-122.26968,0,700,1.304,4.025,3,0,1.78558764678
1950,1950,Adeline Street at Yerba Buena,2,1,37.830327,-122.27918,1518,3450,3.076,4.1,4,0,4.62200548505
1951,1951,Aileen at Market,1,2,37.841038,-122.274013,1000,1650,2.285,4.15,1,0,3.34777048994
1952,1952,Alcatraz at College,0,1,37.851476,-122.251611,0,2550,1.486,3.95,2,3,2.030579604
1953,1953,Amador at Mariposa av.,0,1,37.887225,-122.27218,650,1425,1.253,4.075,2,1,1.66043330747
1954,1954,Arch at Vine,0,2,37.881984,-122.264957,1560,2197,0.744,4.125,0,2,0.846411293766
1955,1955,arch at virginia,0,1,37.878925,-122.26498,0,2750,0.559,4.025,3,0,0.541688497894
1956,1956,Arch Street at Cedar Street,1,1,37.879528,-122.264464,660,2400,0.58,4.05,3,0,0.57783659107
1957,1957,Arlington at Coventry,0,1,37.904225,-122.27848,1000,2285,2.447,4.075,3,0,3.58750609079
1958,1958,arlington at yosimite,1,1,37.894238,-122.275353,748,2250,1.756,3.75,2,1,2.47136184546
1959,1959,Arlington Avenue at Boynton,2,3,37.909524,-122.28088,1670,1766,2.834,3.975,4,1,4.21157812018
1960,1960,Ashby at San Pablo,1,2,37.852221,-122.284012,750,1047,1.919,4.125,6,1,2.61296919036
1961,1961,Ashby Ave at Wheeler,0,2,37.855626,-122.26508,0,1187,1.177,4.025,3,0,1.55014420913
1962,1962,Ashby Place,1,1,37.857778,-122.252169,770,1400,1.066,3.975,2,0,1.36376092096
1963,1963,Atherton,0,1,37.866326,-122.26488,0,2095,0.496,4.1,1,2,0.531457886259
1964,1964,Benvenue at Dwight,0,1,37.8653,-122.255387,0,1800,0.52,3.975,0,0,0.503967918196
1965,1965,Berryman Street at Bonita Avenue,1,2,37.883425,-122.27358,1032,1625,1.098,4.075,5,0,1.41972618893
1966,1966,Blake at Ellsworth,0,1,37.863826,-122.26328,0,2495,0.608,4.025,1,1,0.657873899386
1967,1967,Blake at Mabel,1,2,37.860726,-122.28558,500,950,1.629,4.075,7,1,2.05464299233
1968,1968,Blake Street,0,1,37.862626,-122.27238,0,1300,0.962,4.075,1,2,1.0809311065
1969,1969,California St at Russell St,0,1,37.855898,-122.277274,0,1750,1.482,4.05,3,1,1.94386289355
1970,1970,California street at Carleton Street,1,2,37.859926,-122.27858,750,1225,1.341,4.225,6,1,1.64669747456
1971,1971,Carleton St at Grant St,1,2,37.860426,-122.27408,600,1150,1.134,4.075,3,1,1.36754236288
1972,1972,Cedar at Martin Luther King,2,2,37.877725,-122.27408,800,1650,0.888,3.975,5,1,1.02279824738
1973,1973,Cedar at Martin Luther King,0,2,37.877936,-122.273283,0,1650,0.856,4.025,5,1,0.99450229209
1974,1974,Cedar St. at Shattuck Ave.,0,8,37.878532,-122.268705,0,1312,0.672,4.05,5,1,0.746122444331
1975,1975,Channing,0,2,37.865226,-122.27278,0,1497,0.869,4.025,2,2,0.867785478726
1976,1976,Channing Way at California Street,0,2,37.864487,-122.278883,0,1925,1.184,4.075,4,2,1.33341129485
1977,1977,Channing Way at Ellsworth,0,2,37.866304,-122.265013,0,1100,0.502,4.075,0,0,0.531566302063
1978,1978,Channing Way at Telegraph Avenue,0,1,37.867126,-122.25938,0,950,0.343,4.125,1,2,0.181404915158
1979,1979,Christie Ave.,2,2,37.841978,-122.296801,1369,1990,2.913,3.875,4,1,4.20397294643
1980,1980,Christie Avenue,1,1,37.838626,-122.29478,768,2100,3.01,3.85,5,1,4.39263636878
1981,1981,College at Alcatraz,1,1,37.851882,-122.252254,800,2390,1.449,3.95,3,3,1.96991883998
1982,1982,college at russell,0,1,37.858626,-122.25378,0,2450,0.98,4.0,2,0,1.21903769531
1983,1983,College Avenue at Haste Street,0,1,37.866725,-122.25468,0,2800,0.454,3.925,1,0,0.449669279737
1984,1984,Coventry,0,1,37.900925,-122.28518,1000,2285,2.434,3.7,1,0,3.56304335603
1985,1985,Cragmont at Euclid,1,1,37.890756,-122.264442,750,1950,1.315,4.05,2,1,1.78664673245
1986,1986,Creston Road at Marin Ave,1,1,37.897725,-122.26128,850,2100,1.77,3.675,1,0,2.54444591995
1987,1987,Curtis at Sonoma,0,3,37.887386,-122.287595,0,1233,1.864,3.675,2,0,2.62132095195
1988,1988,Curtis at Sonoma,0,3,37.887268,-122.287681,0,1231,1.863,4.1,1,0,2.61766484832
1989,1989,Deakin at Ashby,0,2,37.8571,-122.25,0,1300,1.157,3.925,2,0,1.52255496815
1990,1990,delaware st at franklin,0,1,37.872525,-122.28598,1400,5000,1.45,4.025,4,0,1.7507210955
1991,1991,Derby St at Acton St,0,2,37.858388,-122.283497,0,1900,1.619,4.15,6,1,2.0718236452
1992,1992,Durant Ave at Fulton St,1,2,37.866926,-122.26628,900,1600,0.516,3.925,1,0,0.453372706009
1993,1993,Dwight at Fulton,0,4,37.864326,-122.26578,0,1300,0.638,4.125,1,2,0.743030063934
1994,1994,Dwight Way at Dana,1,2,37.864926,-122.26128,750,1400,0.505,4.05,0,0,0.465163966185
1995,1995,Euclid at Marin,1,2,37.895125,-122.26528,1800,1600,1.619,3.875,2,0,2.2781097306
1996,1996,Euclid Ave. at Eunice Ave.,0,7,37.886625,-122.26288,0,1200,1.019,4.05,4,0,1.31448248361
1997,1997,Euclid Avenue at Keith Street,1,1,37.889825,-122.26234,600,1500,1.232,4.05,6,0,1.66686524666
1998,1998,Francisco at Grant St.,1,1,37.874825,-122.27608,490,1600,0.927,4.0,4,0,0.971349669017
1999,1999,Francisco at Mylvia,1,2,37.875531,-122.270021,900,1225,0.623,4.0,3,0,0.608600188196
2000,2000,fulton street at ashby,0,2,37.855826,-122.26408,0,1297,1.151,4.025,3,0,1.5014259737
2001,2001,Grace Avenue at Lowell Street,1,1,37.843026,-122.27708,1000,2700,2.225,4.1,5,1,3.25659978615
2002,2002,grand ave at davidson,0,1,37.815627,-122.246279,0,1675,3.961,3.95,2,0,6.0146237891
2003,2003,grant at mckinley,0,2,37.881125,-122.27678,0,1447,1.132,4.0,3,0,1.46346633115
2004,2004,Grizzly Peak Blvd at Euclid Ave,0,2,37.902098,-122.267361,0,1950,2.113,4.15,3,0,3.07256878846
2005,2005,grizzly peak blvd at grizzly terrace,1,2,37.881325,-122.230979,1400,2125,1.682,4.1,5,0,2.2886736757
2006,2006,Harmon at King,0,3,37.849526,-122.27428,2400,1500,1.755,4.025,3,0,2.49334560447
2007,2007,Harmon Street at Adeline Street,1,1,37.849726,-122.27168,800,1900,1.682,4.025,3,0,2.38567476648
2008,2008,haste at atherton,2,5,37.865426,-122.26478,3000,1700,0.544,4.125,1,2,0.619207502524
2009,2009,haste at SHATTUCK,0,1,37.865131,-122.26706,0,1690,0.635,4.125,1,2,0.657886324038
2010,2010,Haste St at Shattuck Ave,0,2,37.865026,-122.26788,0,1297,0.671,4.125,1,2,0.681976562136
2011,2011,haste street at shattuck,0,1,37.86508,-122.267017,0,1750,0.636,4.125,1,2,0.663063665633
2012,2012,Hearst at Curtis,0,1,37.870326,-122.29288,0,1795,1.831,3.875,3,2,2.34954699744
2013,2013,Hearst at Curtis,0,1,37.870826,-122.28978,0,1795,1.659,3.95,4,1,2.07624692011
2014,2014,Hearst at Sacramento,0,2,37.872296,-122.281716,0,1297,1.216,4.0,4,1,1.37567817656
2015,2015,Hearst at Shattuck,1,2,37.873905,-122.269592,825,1462,0.567,4.0,4,0,0.44333512217
2016,2016,hearst at shattuck,0,1,37.873925,-122.26908,0,1695,0.54,4.0,4,0,0.415586604185
2017,2017,hearst at shattuck,0,1,37.874057,-122.267811,0,1695,0.475,4.025,4,0,0.370479063586
2018,2018,hearst at spruce,0,1,37.874225,-122.26588,0,1695,0.38,4.025,4,0,0.359341653666
2019,2019,Highland Boulevard at Cowper,0,4,37.917324,-122.28478,0,1425,3.412,3.95,3,1,5.14365505822
2020,2020,Highland Boulevard at Cowper,0,3,37.916024,-122.28148,0,1900,3.259,3.975,4,0,4.90074629206
2021,2021,Hillside Avenue,2,2,37.866875,-122.248993,1500,1497,0.677,3.95,4,1,0.803411350493
2022,2022,Jefferson at Channing,1,2,37.864385,-122.277946,725,975,1.142,4.05,3,2,1.27166191251
2023,2023,Josephine at Cedar,0,3,37.877525,-122.27518,0,1198,0.937,4.15,6,0,1.07583259431
2024,2024,Josephine at Rose,0,3,37.886425,-122.27628,0,1198,1.349,4.05,4,0,1.82157662481
2025,2025,Keith Ave at Euclid,1,2,37.890326,-122.263497,1200,1750,1.276,4.0,2,0,1.7293549874
2026,2026,King Street at Julia Street,1,1,37.855726,-122.27488,500,1900,1.409,4.075,3,0,1.86444611112
2027,2027,Kittredge at Milvia,1,2,37.868146,-122.269056,790,1717,0.591,3.95,0,0,0.408199980045
2028,2028,Kittredge St at Shattuck Ave,1,1,37.868256,-122.26926,200,870,0.597,3.925,1,0,0.410511366205
2029,2029,Kittredge Street at Shattuck Avenue,1,2,37.868625,-122.26828,789,1915,0.538,3.975,3,3,0.324523428716
2030,2030,La Loma at Ridge,0,4,37.876632,-122.257018,2000,1487,0.34,4.05,3,0,0.448535585562
2031,2031,LINCOLN AVE at grant street,0,1,37.876625,-122.27628,0,1795,0.97,4.1,6,0,1.08852681318
2032,2032,Lincoln St. at Milivia St,1,1,37.87736,-122.270536,420,1500,0.705,4.05,3,0,0.806043532168
2033,2033,Lincoln St. at Milvia,1,1,37.877445,-122.27,400,1500,0.683,4.0,1,2,0.791861602325
2034,2034,Locksley at Hudson,0,2,37.842126,-122.25578,0,2250,2.077,3.95,1,2,2.97505590979
2035,2035,los angeles street at arlington,1,3,37.841826,-122.27898,1100,816,2.345,4.1,6,1,3.43547536798
2036,2036,M L King Jr. Way at Allston,1,1,37.868552,-122.272768,400,1550,0.767,3.95,5,1,0.643006153274
2037,2037,M.L. King Jr. Way at Allston way,1,1,37.868518,-122.272618,580,1550,0.76,4.0,2,1,0.632741216666
2038,2038,Mabel at Ashby,0,1,37.852826,-122.28408,0,950,1.892,4.125,6,1,2.5631592206
2039,2039,Marin Ave at Oxford Street,0,4,37.892043,-122.269796,2500,1550,1.486,4.025,5,0,2.04314634218
2040,2040,Martin Luther King Jr at Russell St,0,2,37.854949,-122.271352,0,1400,1.35,4.05,4,0,1.84320767027
2041,2041,Martin Luther King Jr Way at Francisco,0,1,37.875074,-122.273433,0,860,0.79,4.0,4,0,0.784834433258
2042,2042,Martin Luther King Jr. Way at Apagar,0,2,37.818327,-122.27188,0,100,3.771,4.075,4,1,5.718613178
2043,2043,Martin Luther King Jr. Way at Rose Street,1,1,37.881425,-122.27448,400,1650,1.042,4.1,5,0,1.34656705447
2044,2044,Martin Luther King Jr. Way at W MacArthur,1,3,37.827327,-122.26958,1300,950,3.137,4.075,2,1,4.69738679721
2045,2045,milvia st at cedar st,1,1,37.878025,-122.27178,650,2695,0.787,4.1,5,0,0.925292451704
2046,2046,Milvia St at Dwight Way,0,4,37.863626,-122.27028,0,1098,0.831,4.1,1,2,0.897395358603
2047,2047,Montgomery Street at Pleasant Valley Avenue,0,1,37.831209,-122.249293,600,1850,2.875,4.025,3,0,4.26307016057
2048,2048,Ocean Ave at Hollis,2,3,37.845833,-122.290235,1710,1400,2.472,3.95,4,1,3.50933463088
2049,2049,Ordway Street at Manor Way,1,1,37.884812,-122.285171,160,1300,1.656,4.0,5,0,2.27007180852
2050,2050,oxford at cedar,1,1,37.878625,-122.26728,650,2150,0.62,4.05,4,0,0.651822986852
2051,2051,Oxford at Rose-Eunice,1,1,37.884931,-122.267425,800,2600,0.986,3.8,2,0,1.23233277601
2052,2052,Oxford at Vine/Cedar,0,1,37.879697,-122.267339,0,2200,0.678,4.125,5,0,0.737837405776
2053,2053,Oxford at Virginia,0,1,37.877868,-122.266921,0,2100,0.569,4.1,5,0,0.575173846605
2054,2054,Oxford St,1,1,37.892925,-122.27328,400,2000,1.622,3.8,3,0,2.25673673199
2055,2055,Pala at Park Way,0,3,37.829726,-122.231379,0,1833,3.302,4.05,2,1,4.97681467006
2056,2056,Park St,1,2,37.857426,-122.28378,1068,1500,1.671,4.15,6,1,2.16345368514
2057,2057,Parker at Ellsworth,0,4,37.862826,-122.26318,1800,1237,0.671,4.025,1,1,0.748668970675
2058,2058,parker at shattuck,0,2,37.862301,-122.266159,0,1495,0.769,4.1,1,1,0.946493800965
2059,2059,parker street,0,1,37.861626,-122.27228,0,2990,1.006,4.075,2,2,1.17406969636
2060,2060,Parker Street at Shattuck Avenue,1,2,37.861946,-122.268412,550,1150,0.854,4.1,1,1,1.02677001333
2061,2061,Peralta at Gilman,3,4,37.880825,-122.28788,2200,1237,1.665,4.125,0,2,2.19980556348
2062,2062,Pierce Street at Central Ave,2,2,37.898025,-122.30878,1220,1275,3.234,3.825,2,0,4.80107104193
2063,2063,prince at king,1,2,37.852126,-122.27458,750,1197,1.607,3.975,3,0,2.22649906611
2064,2064,Prince at Telegraph,0,1,37.854026,-122.26068,0,2195,1.249,4.0,3,1,1.64273710438
2065,2065,Princeton at Amherst,1,1,37.905625,-122.27808,725,2050,2.526,3.8,1,0,3.71606382583
2066,2066,Regent st,1,1,37.853726,-122.25678,640,1780,1.276,3.975,3,2,1.68292206364
2067,2067,Regent St at Parker St.,1,2,37.863526,-122.25818,860,1700,0.596,4.05,1,0,0.586148667467
2068,2068,Ridge Rd. at Euclid,0,1,37.87598,-122.259722,0,1960,0.268,3.95,2,2,0.207389035904
2069,2069,Ridge Rd. at Euclid,0,2,37.875954,-122.259486,0,1599,0.265,4.175,6,0,0.222615063761
2070,2070,RIDGE RD. at EUCLID,0,2,37.87592,-122.259743,0,1649,0.264,4.175,6,0,0.201921867237
2071,2071,Ridge Rd. at Euclid,0,2,37.875937,-122.259657,0,1549,0.264,4.0,3,0,0.209156520733
2072,2072,Ridge Rd. at Euclid,0,2,37.875887,-122.259657,0,1875,0.261,4.0,4,0,0.205992134696
2073,2073,Ridge Rd. at Euclid,0,2,37.875853,-122.259614,0,1597,0.259,4.15,6,0,0.207069428094
2074,2074,Ridge Rd. at Euclid,0,1,37.875836,-122.259679,0,1940,0.258,4.175,6,0,0.20124837519
2075,2075,RIDGE RD. at EUCLID,0,1,37.875802,-122.259679,0,1960,0.255,4.075,6,0,0.199213038163
2076,2076,Ridge Rd. at Euclid,0,2,37.875768,-122.259679,0,1599,0.253,4.0,4,0,0.197229214445
2077,2077,rose and josephine street,0,1,37.881239,-122.275236,0,1850,1.068,4.025,4,0,1.39119587652
2078,2078,Rose at Acton,0,2,37.878125,-122.28538,0,1375,1.476,4.075,6,0,1.86633011995
2079,2079,Rose St. at Henry St.,0,3,37.881725,-122.27118,0,1233,0.922,4.025,3,0,1.13663476889
2080,2080,Russell at Newbury,0,1,37.856118,-122.2675,0,1295,1.187,4.025,2,0,1.58554465385
2081,2081,Russell St,1,3,37.846121,-122.271309,1000,966,1.905,4.1,4,0,2.73455192496
2082,2082,Russell St.,1,2,37.857948,-122.258048,900,1550,0.979,4.0,2,0,1.20442870401
2083,2083,sacramento at blake,0,1,37.861326,-122.28118,0,1600,1.401,4.2,5,1,1.70391726978
2084,2084,San Pablo at Ashby,2,2,37.852226,-122.28698,1155,1997,2.035,4.1,6,1,2.77696577909
2085,2085,San Pablo at Ashby,0,1,37.8656,-122.2851,1155,3995,1.471,4.1,1,2,1.77032508565
2086,2086,San Pablo Ave at Fairmont ave/carson,0,1,37.898525,-122.30148,0,1450,2.931,3.825,2,1,4.35891503849
2087,2087,San Pablo Ave at Gilman Street,1,1,37.880525,-122.29618,400,1450,2.089,4.1,6,0,2.84268465581
2088,2088,Shattuck at Bancroft,1,1,37.867129,-122.267318,330,1795,0.549,3.95,0,0,0.442984091142
2089,2089,Shattuck ave at Aileen,1,2,37.842226,-122.26528,900,1200,2.085,4.2,1,0,2.99871021427
2090,2090,Spruce at Hearst,0,3,37.876073,-122.265065,1500,1933,0.41,4.0,3,0,0.33315362098
2091,2091,spruce at hearst,0,1,37.874667,-122.265365,0,2595,0.368,3.975,3,0,0.331090883398
2092,2092,spruce at hearst,0,1,37.874803,-122.265279,0,2595,0.368,4.0,4,0,0.322955617054
2093,2093,spruce at hearst,0,1,37.874718,-122.265258,0,2595,0.364,3.975,3,1,0.321405583344
2094,2094,Spruce St at Cedar,2,3,37.879968,-122.266159,2036,1700,0.654,4.025,3,0,0.695822130767
2095,2095,Spruce Street at Virginia,1,2,37.876022,-122.265215,1100,2000,0.414,4.15,6,0,0.343021995548
2096,2096,Stanford Avenue at Linden Street,1,1,37.842902,-122.277231,700,2200,2.236,4.1,6,1,3.27370300171
2097,2097,Stanford Avenue at Lowell Street,1,1,37.842944,-122.277242,1100,2850,2.234,4.1,6,1,3.26953157471
